PDFQ01000046.1_3	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_INT	+	gypsy
PDFQ01000046.1_2	GAG_AP_INT_GAGCOAT_RT_galadriel_RNaseH	+	copia
PDFQ01000046.1_4	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel	-	gypsy
PDFQ01000046.1_6	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
PDFQ01000046.1_5	GAG_RT_RNaseH_INT	-	gypsy
PDFQ01000051.1_3	GAG_AP_RT_RNaseH_CHR_INT_galadriel	+	gypsy
PDFQ01000051.1_4	GAG_AP_RNaseH_GAGCOAT_RT_INT_galadriel	-	gypsy
PDFQ01000051.1_5	GAGCOAT_AP_GAG_RT_RNaseH_CHR_INT_galadriel	-	gypsy
PDFQ01000051.1_6	GAG_INT_AP_RT_GAGCOAT_RNaseH_galadriel_CHR	-	copia
PDFQ01000051.1_1	GAG_AP_INT_RT_GAGCOAT_RNaseH	+	copia
PDFQ01000051.1_2	GAG_RT_RNaseH_INT_galadriel	+	gypsy
PDFQ01000053.1_4	REV	-	unclassified
PDFQ01000055.1_5	GAG_MOV_GAGCOAT_RT_RNaseH_AP_INT_galadriel	-	gypsy
PDFQ01000055.1_6	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
PDFQ01000055.1_1	RNaseH_INT_RT_galadriel_CHR	+	copia
PDFQ01000055.1_2	RNaseH_RT_GAG_GAGCOAT_AP_galadriel_INT	+	gypsy
PDFQ01000055.1_3	INT_GAG_AP_RT_RNaseH	+	copia
PDFQ01000055.1_4	GAG_AP_GAGCOAT_RT_RNaseH_INT_CHR_galadriel	-	gypsy
PDFQ01000056.1_2	GAG_AP_INT_RT_RNaseH_GAGCOAT_galadriel	+	copia
PDFQ01000056.1_3	GAGCOAT_AP_GAG_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
PDFQ01000056.1_4	GAG_AP_RT_INT_galadriel_RNaseH	-	gypsy
PDFQ01000056.1_5	GAG_RT_RNaseH_AP_INT_galadriel	-	gypsy
PDFQ01000056.1_6	AP_GAG_RT_ENV_RNaseH_INT_galadriel	-	gypsy
PDFQ01000056.1_1	DUT_GAGCOAT_GAG_AP_RNaseH_INT_galadriel_RT_CHR	+	copia
PDFQ01000057.1_1	GAGCOAT	+	unclassified
PDFQ01000057.1_3	RNaseH_GAGCOAT	+	unclassified
PDFQ01000058.1_1	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
PDFQ01000058.1_2	INT_RT_GAG_GAGCOAT_galadriel_RNaseH	+	copia
PDFQ01000058.1_3	GAG_AP_RT_INT_galadriel_CHR_RNaseH	+	gypsy
PDFQ01000058.1_4	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
PDFQ01000058.1_5	RT_RNaseH_GAG_INT_galadriel	-	gypsy
PDFQ01000058.1_6	RT_GAG_GAGCOAT_AP_RNaseH_INT	-	gypsy
PDFQ01000059.1_1	INT_CHR	+	unclassified
PDFQ01000059.1_2	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel	+	gypsy
PDFQ01000059.1_5	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
PDFQ01000060.1_4	GAG	-	unclassified
PDFQ01000060.1_2	GAG	+	unclassified
PDFQ01000060.1_1	RT_INT_galadriel	+	gypsy
PDFQ01000060.1_3	AP	+	unclassified
PDFQ01000062.1_4	ROF_GAG_AP_RT_galadriel_RNaseH_ENV_INT	-	gypsy
PDFQ01000062.1_5	REX_GAG_AP_RT_galadriel_INT_RNaseH_GAGCOAT	-	gypsy
PDFQ01000062.1_6	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
PDFQ01000062.1_1	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
PDFQ01000062.1_2	GAG_RT_AP_INT_galadriel	+	gypsy
PDFQ01000062.1_3	GAG_INT_AP_RT_RNaseH_ENV	+	copia
PDFQ01000063.1_4	GAGCOAT_GAG_AP_RNaseH_INT_galadriel_RT_CHR	-	copia
PDFQ01000063.1_5	AP_GAG_RT_GAGCOAT_RNaseH_INT_galadriel_ENV_CHR	-	gypsy
PDFQ01000063.1_6	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_ENV	-	gypsy
PDFQ01000063.1_2	GAG_AP_RNaseH_RT_INT_galadriel_CHR	+	gypsy
PDFQ01000063.1_3	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
PDFQ01000063.1_1	GAG_AP_INT_RT_RNaseH_GAGCOAT	+	copia
PDFQ01000064.1_1	GAGCOAT_GAG_AP_RT_RNaseH_CHR_INT_ENV_galadriel	+	gypsy
PDFQ01000064.1_3	GAG_AP_RNaseH_RT_INT_galadriel_CHR	+	gypsy
PDFQ01000064.1_2	GAGCOAT_GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
PDFQ01000064.1_4	ROF_GAG_GAGCOAT_AP_INT_RT_RNaseH_galadriel	-	copia
PDFQ01000064.1_5	GAG_GAGCOAT_RT_AP_INT_RNaseH	-	gypsy
PDFQ01000064.1_6	GAG_AP_RNaseH_INT_galadriel_RT_CHR	-	copia
PDFQ01000065.1_2	GAG_GAGCOAT_RT_AP_INT_galadriel	+	gypsy
PDFQ01000065.1_4	RNaseH_INT_galadriel_AP_RT	-	copia
PDFQ01000065.1_3	AP_RT_GAG_RNaseH_GAGCOAT_galadriel_galadriel_CHR	+	unclassified
PDFQ01000065.1_1	GAG_AP_GAGCOAT_RNaseH_RT_INT_galadriel	+	gypsy
PDFQ01000065.1_5	RT_GAG_RNaseH_INT_ORF6	-	gypsy
PDFQ01000065.1_6	GAG_AP_RT_RNaseH_galadriel_INT	-	gypsy
PDFQ01000066.1_1	GAGCOAT_AP_GAG_INT_RT_RNaseH_galadriel_CHR	+	copia
PDFQ01000066.1_2	GAG_AP_INT_RT_RNaseH_galadriel	+	copia
PDFQ01000066.1_3	AP_INT_RT_RNaseH_GAG_GAGCOAT_galadriel_CHR	+	copia
PDFQ01000066.1_4	GAG_GAGCOAT_AP_INT_RT_galadriel_RNaseH_CHR	-	copia
PDFQ01000066.1_5	AP_INT_RT_RNaseH_GAG_GAGCOAT_galadriel_CHR	-	copia
PDFQ01000066.1_6	GAGCOAT_RT_RNaseH_AP_INT_GAG_galadriel_CHR	-	gypsy
PDFQ01000067.1_3	GAGCOAT_AP_INT_RT_RNaseH_galadriel_GAG	+	copia
PDFQ01000067.1_6	GAG_INT_GAGCOAT_AP_RT_RNaseH_galadriel	-	copia
PDFQ01000067.1_4	AP_INT_RT_GAG_galadriel_RNaseH_CHR	-	copia
PDFQ01000067.1_1	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel	+	gypsy
PDFQ01000067.1_2	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel	+	gypsy
PDFQ01000067.1_5	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
PDFQ01000068.1_5	GAG_INT_RNaseH_RT_AP_galadriel_CHR	-	copia
PDFQ01000068.1_6	GAG_AP_RNaseH_RT_CHR	-	unclassified
PDFQ01000068.1_1	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
PDFQ01000068.1_2	INT_GAG_GAGCOAT_AP_RT_galadriel_CHR_RNaseH	+	copia
PDFQ01000068.1_3	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
PDFQ01000068.1_4	GAGCOAT_AP_GAG_INT_RT_galadriel_RNaseH_RNaseH	-	copia
PDFQ01000069.1_1	GAG_GAGCOAT_AP_INT_RT_RNaseH_CHR_galadriel_ENV	+	copia
PDFQ01000069.1_2	GAGCOAT_GAG_AP_RT_RNaseH_INT_galadriel_ENV	+	gypsy
PDFQ01000069.1_3	GAG_AP_RT_RNaseH_INT_ENV	+	gypsy
PDFQ01000069.1_6	INT_GAG_RT_AP_RNaseH_galadriel_CHR_GAGCOAT	-	copia
PDFQ01000069.1_4	GAG_GAGCOAT_AP_INT_RT_galadriel_CHR_RNaseH_ENV	-	copia
PDFQ01000069.1_5	GAG_INT_AP_galadriel_RT_RNaseH_ENV	-	copia
PDFQ01000070.1_4	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
PDFQ01000071.1_6	GAG	-	unclassified
PDFQ01000072.1_1	GAG_INT_GAGCOAT_AP_RT_galadriel_CHR	+	copia
PDFQ01000072.1_3	GAG_AP_RT_INT_galadriel_RNaseH_CHR	+	gypsy
PDFQ01000072.1_6	GAG_GAGCOAT_RT	-	unclassified
PDFQ01000072.1_4	GAG_AP_INT_galadriel_RT_RNaseH	-	copia
PDFQ01000072.1_5	GAG_RT_RNaseH_AP_INT_galadriel	-	gypsy
PDFQ01000072.1_2	GAG_AP	+	unclassified
PDFQ01000073.1_4	GAG_RNaseH_AP_RT_CHR	-	unclassified
PDFQ01000073.1_5	GAG_RT_RNaseH_INT_galadriel	-	gypsy
PDFQ01000073.1_6	GAG_GAGCOAT_AP_INT_galadriel_RT_RNaseH	-	copia
PDFQ01000073.1_1	GAGCOAT_GAG_RT_AP_RNaseH_INT_galadriel	+	gypsy
PDFQ01000073.1_2	GAG_AP_INT_RT_RNaseH	+	copia
PDFQ01000073.1_3	RT_INT_galadriel_CHR	+	gypsy
PDFQ01000074.1_5	GAG_GAGCOAT_RNaseH_RT_INT_galadriel_AP	-	gypsy
PDFQ01000074.1_1	RNaseH_MOV_GAGCOAT_GAG_AP_RT_INT_galadriel_CHR	+	gypsy
PDFQ01000074.1_2	GAGCOAT_GAG_AP_RNaseH_INT_galadriel	+	unclassified
PDFQ01000074.1_3	GAG_GAGCOAT_AP_RNaseH_RT_INT_galadriel_CHR	+	gypsy
PDFQ01000074.1_4	GAGCOAT_GAG_AP_INT_galadriel_RT_RNaseH_CHR_ENV	-	copia
PDFQ01000074.1_6	AP_GAG_INT_galadriel_CHR_RT_RNaseH	-	copia
PDFQ01000075.1_4	RT_RNaseH_INT_CHR_GAG_GAGCOAT_AP_galadriel	-	gypsy
PDFQ01000075.1_5	GAG_GAGCOAT_RT_galadriel_galadriel_RNaseH_CHR_AP	-	unclassified
PDFQ01000075.1_6	AP_RNaseH_INT_galadriel_RT	-	copia
PDFQ01000075.1_1	GAG_AP_galadriel_INT_ENV	+	unclassified
PDFQ01000075.1_2	AP_GAG_RT_RNaseH_ENV_INT_galadriel	+	gypsy
PDFQ01000075.1_3	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel	+	unclassified
PDFQ01000076.1_1	AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
PDFQ01000076.1_2	ROF_GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
PDFQ01000076.1_3	AP_INT_GAG_RT_RNaseH	+	copia
PDFQ01000076.1_4	AP_RT_RNaseH_GAG_INT_galadriel_CHR	-	gypsy
PDFQ01000076.1_5	GAG_AP_RT_RNaseH_galadriel_INT	-	gypsy
PDFQ01000076.1_6	RT_RNaseH_galadriel_GAG_AP_INT	-	gypsy
PDFQ01000077.1_4	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
PDFQ01000077.1_5	GAG_GAGCOAT_AP_INT_RT_RNaseH_galadriel	-	copia
PDFQ01000077.1_6	GAG_RT_RNaseH_INT_AP_galadriel	-	gypsy
PDFQ01000077.1_1	GAG_RT_RNaseH_INT_galadriel	+	gypsy
PDFQ01000077.1_2	GAGCOAT_GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
PDFQ01000077.1_3	GAG_AP_GAGCOAT_RT_RNaseH_INT_galadriel_CHR	+	gypsy
PDFQ01000078.1_5	GAG_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
PDFQ01000078.1_4	GAG_GAGCOAT_AP	-	unclassified
PDFQ01000078.1_1	GAG_INT	+	unclassified
PDFQ01000078.1_2	AP	+	unclassified
PDFQ01000078.1_3	RT_RNaseH_INT_galadriel	+	gypsy
PDFQ01000079.1_4	INT_GAG_GAGCOAT_AP_RT_RNaseH	-	copia
PDFQ01000079.1_5	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
PDFQ01000079.1_6	GAG_RT	-	unclassified
PDFQ01000079.1_1	GAG_GAGCOAT	+	unclassified
PDFQ01000080.1_4	MOV_GAGCOAT_GAG_AP_RT_RNaseH	-	unclassified
PDFQ01000080.1_5	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
PDFQ01000080.1_1	GAG_GAGCOAT_AP_INT_RT_RNaseH_galadriel_CHR	+	copia
PDFQ01000080.1_3	GAG_GAGCOAT_AP_INT_RT_RNaseH_galadriel_ENV	+	copia
PDFQ01000080.1_6	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
PDFQ01000080.1_2	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
PDFQ01000081.1_3	GAG_GAGCOAT_AP_INT_RT_RNaseH_galadriel	+	copia
PDFQ01000081.1_4	RT_RNaseH_INT_galadriel_CHR	-	gypsy
PDFQ01000081.1_5	INT_GAG_AP	-	unclassified
PDFQ01000081.1_6	RT_RNaseH_INT	-	gypsy
PDFQ01000081.1_2	INT_galadriel_CHR	+	unclassified
PDFQ01000082.1_4	AP_RT_RNaseH_GAGCOAT_INT_galadriel_GAG_CHR	-	gypsy
PDFQ01000082.1_1	GAG_GAGCOAT_AP_RT_CHR_RNaseH_INT_galadriel	+	gypsy
PDFQ01000082.1_2	GAGCOAT_GAG_RT_RNaseH_INT_galadriel_CHR_AP	+	gypsy
PDFQ01000082.1_3	RNaseH_GAGCOAT_GAG_AP_RT_galadriel_galadriel_CHR	+	unclassified
PDFQ01000082.1_5	GAG_GAGCOAT_AP_RT_RNaseH_CHR_INT_galadriel	-	gypsy
PDFQ01000082.1_6	RNaseH_galadriel_INT_GAG_AP_RT	-	copia
PDFQ01000083.1_1	GAG_AP_INT_RT_RNaseH	+	copia
PDFQ01000083.1_6	INT_galadriel_CHR	-	unclassified
PDFQ01000084.1_1	GAG_GAGCOAT_AP_INT	+	unclassified
PDFQ01000084.1_3	INT_RT_RNaseH	+	copia
PDFQ01000084.1_4	AP	-	unclassified
PDFQ01000084.1_5	GAG_AP_INT	-	unclassified
PDFQ01000084.1_6	GAG_RT_RNaseH	-	unclassified
PDFQ01000085.1_4	GAG_AP_RNaseH_INT_galadriel_RT_CHR	-	copia
PDFQ01000085.1_5	GAG_AP_RT_RNaseH_galadriel_INT_CHR	-	gypsy
PDFQ01000085.1_6	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
PDFQ01000085.1_1	galadriel_galadriel	+	unclassified
