LTR_retrotransposon497	gypsy	99.46	mh63
LTR_retrotransposon499	unclassified	97.59	mh63
LTR_retrotransposon500	gypsy	96.02	mh63
LTR_retrotransposon501	unclassified	94.82	mh63
LTR_retrotransposon502	gypsy	99.77	mh63
LTR_retrotransposon504	copia	99.59	mh63
LTR_retrotransposon507	unclassified	97.96	mh63
LTR_retrotransposon508	unclassified	93.70	mh63
LTR_retrotransposon510	gypsy	94.15	mh63
LTR_retrotransposon513	not_working	92.07	mh63
LTR_retrotransposon515	unclassified	98.16	mh63
LTR_retrotransposon517	copia	93.78	mh63
LTR_retrotransposon519	unclassified	96.87	mh63
LTR_retrotransposon528	gypsy	95.00	mh63
LTR_retrotransposon530	gypsy	94.72	mh63
LTR_retrotransposon532	gypsy	96.41	mh63
LTR_retrotransposon533	copia	95.02	mh63
LTR_retrotransposon535	copia	94.94	mh63
LTR_retrotransposon536	copia	96.42	mh63
LTR_retrotransposon539	copia	89.95	mh63
LTR_retrotransposon543	unclassified	92.72	mh63
LTR_retrotransposon547	gypsy	98.70	mh63
LTR_retrotransposon549	unclassified	97.59	mh63
LTR_retrotransposon550	gypsy	96.07	mh63
LTR_retrotransposon552	unclassified	98.29	mh63
LTR_retrotransposon553	gypsy	92.63	mh63
LTR_retrotransposon554	gypsy	99.10	mh63
LTR_retrotransposon555	unclassified	89.30	mh63
LTR_retrotransposon556	gypsy	98.60	mh63
LTR_retrotransposon558	gypsy	97.07	mh63
LTR_retrotransposon560	unclassified	91.16	mh63
LTR_retrotransposon562	unclassified	91.80	mh63
LTR_retrotransposon568	gypsy	97.19	mh63
LTR_retrotransposon571	copia	96.08	mh63
LTR_retrotransposon573	gypsy	87.08	mh63
LTR_retrotransposon574	copia	97.39	mh63
LTR_retrotransposon579	unclassified	96.54	mh63
LTR_retrotransposon580	unclassified	98.59	mh63
LTR_retrotransposon586	copia	99.05	mh63
LTR_retrotransposon590	copia	96.78	mh63
LTR_retrotransposon594	unclassified	91.30	mh63
LTR_retrotransposon598	copia	100.00	mh63
LTR_retrotransposon599	unclassified	99.00	mh63
LTR_retrotransposon600	copia	95.83	mh63
LTR_retrotransposon603	gypsy	98.66	mh63
LTR_retrotransposon604	unclassified	99.88	mh63
LTR_retrotransposon605	gypsy	98.10	mh63
LTR_retrotransposon607	copia	100.00	mh63
LTR_retrotransposon608	copia	93.91	mh63
LTR_retrotransposon613	unclassified	93.41	mh63
LTR_retrotransposon615	gypsy	98.50	mh63
LTR_retrotransposon618	gypsy	94.83	mh63
LTR_retrotransposon622	gypsy	98.88	mh63
LTR_retrotransposon623	copia	98.17	mh63
LTR_retrotransposon626	not_working	92.56	mh63
LTR_retrotransposon629	unclassified	99.56	mh63
LTR_retrotransposon630	copia	97.09	mh63
LTR_retrotransposon632	gypsy	98.40	mh63
LTR_retrotransposon636	copia	99.03	mh63
LTR_retrotransposon637	gypsy	96.90	mh63
LTR_retrotransposon639	unclassified	94.88	mh63
LTR_retrotransposon640	copia	88.92	mh63
LTR_retrotransposon643	gypsy	92.46	mh63
LTR_retrotransposon644	gypsy	88.46	mh63
LTR_retrotransposon645	copia	98.33	mh63
LTR_retrotransposon646	gypsy	95.57	mh63
LTR_retrotransposon648	gypsy	96.98	mh63
LTR_retrotransposon654	copia	93.83	mh63
LTR_retrotransposon657	unclassified	97.76	mh63
LTR_retrotransposon660	copia	86.76	mh63
LTR_retrotransposon662	gypsy	99.30	mh63
LTR_retrotransposon663	copia	94.19	mh63
LTR_retrotransposon664	unclassified	97.74	mh63
LTR_retrotransposon666	copia	91.67	mh63
LTR_retrotransposon667	gypsy	98.20	mh63
LTR_retrotransposon668	unclassified	99.04	mh63
LTR_retrotransposon669	gypsy	94.08	mh63
LTR_retrotransposon670	gypsy	87.06	mh63
LTR_retrotransposon671	unclassified	98.47	mh63
LTR_retrotransposon676	not_working	86.50	mh63
LTR_retrotransposon679	copia	92.15	mh63
LTR_retrotransposon683	copia	94.98	mh63
LTR_retrotransposon684	gypsy	97.90	mh63
LTR_retrotransposon686	gypsy	98.40	mh63
LTR_retrotransposon688	unclassified	86.75	mh63
LTR_retrotransposon691	copia	100.00	mh63
LTR_retrotransposon692	unclassified	90.91	mh63
LTR_retrotransposon693	unclassified	98.00	mh63
LTR_retrotransposon698	copia	88.11	mh63
LTR_retrotransposon701	copia	92.36	mh63
LTR_retrotransposon705	unclassified	92.19	mh63
LTR_retrotransposon706	not_working	91.36	mh63
LTR_retrotransposon711	gypsy	96.00	mh63
LTR_retrotransposon712	gypsy	97.88	mh63
LTR_retrotransposon714	unclassified	92.13	mh63
LTR_retrotransposon715	copia	96.80	mh63
LTR_retrotransposon716	copia	97.09	mh63
LTR_retrotransposon719	unclassified	94.42	mh63
LTR_retrotransposon720	gypsy	95.74	mh63
LTR_retrotransposon721	unclassified	90.67	mh63
LTR_retrotransposon722	unclassified	88.67	mh63
LTR_retrotransposon723	not_working	90.84	mh63
LTR_retrotransposon725	copia	96.03	mh63
LTR_retrotransposon726	unclassified	97.70	mh63
LTR_retrotransposon732	unclassified	96.33	mh63
LTR_retrotransposon733	gypsy	98.00	mh63
LTR_retrotransposon734	copia	96.54	mh63
LTR_retrotransposon740	gypsy	98.76	mh63
LTR_retrotransposon744	gypsy	95.12	mh63
LTR_retrotransposon745	gypsy	96.44	mh63
LTR_retrotransposon746	copia	95.89	mh63
LTR_retrotransposon747	copia	98.73	mh63
LTR_retrotransposon748	gypsy	91.97	mh63
LTR_retrotransposon750	gypsy	99.10	mh63
LTR_retrotransposon753	copia	97.19	mh63
LTR_retrotransposon754	copia	94.82	mh63
LTR_retrotransposon755	gypsy	95.57	mh63
LTR_retrotransposon756	unclassified	97.88	mh63
LTR_retrotransposon757	copia	96.22	mh63
LTR_retrotransposon758	copia	93.53	mh63
LTR_retrotransposon760	gypsy	97.53	mh63
LTR_retrotransposon761	unclassified	89.19	mh63
LTR_retrotransposon762	unclassified	96.71	mh63
LTR_retrotransposon763	unclassified	91.66	mh63
LTR_retrotransposon765	gypsy	91.25	mh63
LTR_retrotransposon766	unclassified	96.28	mh63
LTR_retrotransposon767	gypsy	96.09	mh63
LTR_retrotransposon768	copia	92.39	mh63
LTR_retrotransposon771	unclassified	94.10	mh63
LTR_retrotransposon773	unclassified	97.16	mh63
LTR_retrotransposon774	unclassified	100.00	mh63
LTR_retrotransposon775	copia	89.81	mh63
LTR_retrotransposon776	gypsy	92.57	mh63
LTR_retrotransposon777	gypsy	92.90	mh63
LTR_retrotransposon780	unclassified	90.30	mh63
LTR_retrotransposon781	gypsy	96.95	mh63
LTR_retrotransposon782	gypsy	97.79	mh63
LTR_retrotransposon783	copia	87.20	mh63
LTR_retrotransposon784	gypsy	92.01	mh63
LTR_retrotransposon786	gypsy	98.65	mh63
LTR_retrotransposon790	copia	93.93	mh63
LTR_retrotransposon792	gypsy	93.82	mh63
LTR_retrotransposon793	copia	93.49	mh63
LTR_retrotransposon794	gypsy	98.50	mh63
LTR_retrotransposon795	gypsy	97.10	mh63
LTR_retrotransposon797	unclassified	95.15	mh63
LTR_retrotransposon798	gypsy	96.19	mh63
LTR_retrotransposon799	unclassified	97.69	mh63
LTR_retrotransposon800	unclassified	94.31	mh63
LTR_retrotransposon803	unclassified	96.82	mh63
LTR_retrotransposon804	unclassified	91.91	mh63
LTR_retrotransposon805	unclassified	96.07	mh63
LTR_retrotransposon806	unclassified	96.67	mh63
LTR_retrotransposon807	gypsy	95.74	mh63
LTR_retrotransposon809	copia	86.85	mh63
LTR_retrotransposon810	unclassified	96.21	mh63
LTR_retrotransposon811	copia	91.05	mh63
LTR_retrotransposon813	gypsy	99.40	mh63
LTR_retrotransposon814	unclassified	97.39	mh63
LTR_retrotransposon815	unclassified	87.21	mh63
LTR_retrotransposon817	unclassified	95.36	mh63
LTR_retrotransposon818	unclassified	88.43	mh63
LTR_retrotransposon819	unclassified	99.75	mh63
LTR_retrotransposon820	gypsy	91.22	mh63
LTR_retrotransposon822	unclassified	98.36	mh63
LTR_retrotransposon823	unclassified	91.70	mh63
LTR_retrotransposon827	unclassified	88.61	mh63
LTR_retrotransposon828	gypsy	99.67	mh63
LTR_retrotransposon829	gypsy	98.90	mh63
LTR_retrotransposon833	unclassified	96.42	mh63
LTR_retrotransposon834	unclassified	99.75	mh63
LTR_retrotransposon835	unclassified	96.67	mh63
LTR_retrotransposon836	unclassified	98.28	mh63
LTR_retrotransposon838	unclassified	95.37	mh63
LTR_retrotransposon840	gypsy	97.74	mh63
LTR_retrotransposon842	unclassified	97.59	mh63
LTR_retrotransposon843	unclassified	99.30	mh63
LTR_retrotransposon844	gypsy	92.40	mh63
LTR_retrotransposon845	gypsy	99.77	mh63
LTR_retrotransposon850	unclassified	95.06	mh63
LTR_retrotransposon851	unclassified	91.96	mh63
LTR_retrotransposon853	not_working	93.19	mh63
LTR_retrotransposon854	unclassified	89.55	mh63
LTR_retrotransposon855	copia	94.96	mh63
LTR_retrotransposon856	unclassified	94.27	mh63
LTR_retrotransposon857	unclassified	95.62	mh63
LTR_retrotransposon858	unclassified	91.33	mh63
LTR_retrotransposon859	unclassified	92.44	mh63
LTR_retrotransposon860	unclassified	87.78	mh63
LTR_retrotransposon861	gypsy	99.19	mh63
LTR_retrotransposon862	copia	90.74	mh63
LTR_retrotransposon863	unclassified	91.09	mh63
LTR_retrotransposon864	gypsy	97.82	mh63
LTR_retrotransposon866	unclassified	96.57	mh63
LTR_retrotransposon867	unclassified	92.06	mh63
LTR_retrotransposon868	unclassified	86.75	mh63
LTR_retrotransposon869	gypsy	93.91	mh63
LTR_retrotransposon870	gypsy	98.66	mh63
LTR_retrotransposon871	copia	94.29	mh63
LTR_retrotransposon873	unclassified	92.31	mh63
LTR_retrotransposon874	unclassified	96.13	mh63
LTR_retrotransposon875	gypsy	94.76	mh63
LTR_retrotransposon876	copia	91.69	mh63
LTR_retrotransposon877	unclassified	96.49	mh63
LTR_retrotransposon879	gypsy	94.43	mh63
LTR_retrotransposon880	unclassified	85.82	mh63
LTR_retrotransposon881	gypsy	96.08	mh63
LTR_retrotransposon882	gypsy	97.29	mh63
LTR_retrotransposon883	gypsy	91.98	mh63
LTR_retrotransposon884	unclassified	96.82	mh63
LTR_retrotransposon886	gypsy	99.00	mh63
LTR_retrotransposon887	unclassified	97.08	mh63
LTR_retrotransposon888	unclassified	97.87	mh63
LTR_retrotransposon889	unclassified	93.43	mh63
LTR_retrotransposon890	gypsy	94.20	mh63
LTR_retrotransposon891	unclassified	88.51	mh63
LTR_retrotransposon892	unclassified	95.53	mh63
LTR_retrotransposon894	copia	91.15	mh63
LTR_retrotransposon896	copia	93.70	mh63
LTR_retrotransposon897	gypsy	98.60	mh63
LTR_retrotransposon898	unclassified	87.07	mh63
LTR_retrotransposon900	copia	97.65	mh63
LTR_retrotransposon902	unclassified	85.00	mh63
LTR_retrotransposon903	copia	99.48	mh63
LTR_retrotransposon905	gypsy	98.39	mh63
LTR_retrotransposon906	gypsy	94.22	mh63
LTR_retrotransposon907	gypsy	92.71	mh63
LTR_retrotransposon910	gypsy	96.17	mh63
LTR_retrotransposon911	unclassified	93.14	mh63
LTR_retrotransposon913	copia	86.86	mh63
LTR_retrotransposon915	gypsy	93.75	mh63
LTR_retrotransposon916	copia	93.79	mh63
LTR_retrotransposon917	gypsy	93.82	mh63
LTR_retrotransposon919	unclassified	89.56	mh63
LTR_retrotransposon921	gypsy	95.19	mh63
LTR_retrotransposon922	copia	98.98	mh63
LTR_retrotransposon926	copia	93.99	mh63
LTR_retrotransposon927	unclassified	96.34	mh63
LTR_retrotransposon929	copia	98.90	mh63
LTR_retrotransposon930	unclassified	93.42	mh63
LTR_retrotransposon931	gypsy	94.99	mh63
LTR_retrotransposon932	gypsy	95.74	mh63
LTR_retrotransposon933	unclassified	89.56	mh63
LTR_retrotransposon934	unclassified	94.27	mh63
LTR_retrotransposon936	gypsy	87.12	mh63
LTR_retrotransposon938	gypsy	95.48	mh63
LTR_retrotransposon939	copia	97.22	mh63
LTR_retrotransposon943	copia	95.04	mh63
LTR_retrotransposon944	unclassified	94.93	mh63
LTR_retrotransposon946	unclassified	93.13	mh63
LTR_retrotransposon948	unclassified	98.40	mh63
LTR_retrotransposon950	gypsy	94.58	mh63
LTR_retrotransposon953	copia	98.01	mh63
LTR_retrotransposon955	copia	95.78	mh63
LTR_retrotransposon958	unclassified	95.12	mh63
LTR_retrotransposon959	gypsy	94.16	mh63
LTR_retrotransposon960	gypsy	97.18	mh63
LTR_retrotransposon961	gypsy	93.29	mh63
LTR_retrotransposon963	copia	94.12	mh63
LTR_retrotransposon967	gypsy	92.55	mh63
LTR_retrotransposon968	gypsy	94.00	mh63
LTR_retrotransposon969	copia	95.62	mh63
LTR_retrotransposon970	gypsy	92.50	mh63
LTR_retrotransposon974	gypsy	93.70	mh63
LTR_retrotransposon977	gypsy	97.55	mh63
LTR_retrotransposon978	copia	92.56	mh63
LTR_retrotransposon979	copia	98.05	mh63
LTR_retrotransposon980	copia	94.17	mh63
LTR_retrotransposon983	unclassified	95.69	mh63
LTR_retrotransposon986	unclassified	91.45	mh63
LTR_retrotransposon988	unclassified	97.39	mh63
LTR_retrotransposon990	gypsy	94.61	mh63
LTR_retrotransposon991	unclassified	95.16	mh63
LTR_retrotransposon995	unclassified	98.50	mh63
LTR_retrotransposon997	unclassified	95.83	mh63
LTR_retrotransposon998	gypsy	94.87	mh63
LTR_retrotransposon1001	copia	95.20	mh63
LTR_retrotransposon1003	gypsy	98.84	mh63
LTR_retrotransposon1004	unclassified	87.82	mh63
LTR_retrotransposon1006	gypsy	90.68	mh63
LTR_retrotransposon1007	gypsy	97.99	mh63
LTR_retrotransposon1008	copia	96.83	mh63
LTR_retrotransposon1010	gypsy	97.30	mh63
LTR_retrotransposon1011	gypsy	98.21	mh63
LTR_retrotransposon1014	gypsy	95.23	mh63
LTR_retrotransposon1017	gypsy	98.05	mh63
LTR_retrotransposon1021	gypsy	97.80	mh63
LTR_retrotransposon1022	gypsy	97.93	mh63
LTR_retrotransposon1025	unclassified	94.36	mh63
LTR_retrotransposon1027	unclassified	99.00	mh63
LTR_retrotransposon1028	unclassified	93.90	mh63
LTR_retrotransposon1032	copia	99.50	mh63
LTR_retrotransposon1033	gypsy	99.77	mh63
LTR_retrotransposon1035	gypsy	96.67	mh63
LTR_retrotransposon1036	unclassified	99.32	mh63
LTR_retrotransposon1037	gypsy	99.30	mh63
LTR_retrotransposon1039	unclassified	96.07	mh63
LTR_retrotransposon1040	copia	97.84	mh63
LTR_retrotransposon1041	copia	97.84	mh63
LTR_retrotransposon1046	gypsy	94.67	mh63
LTR_retrotransposon1050	unclassified	93.78	mh63
LTR_retrotransposon1052	copia	95.77	mh63
LTR_retrotransposon1053	gypsy	98.70	mh63
LTR_retrotransposon1054	unclassified	98.79	mh63
LTR_retrotransposon1055	unclassified	94.63	mh63
LTR_retrotransposon1058	copia	91.48	mh63
LTR_retrotransposon1059	gypsy	96.36	mh63
LTR_retrotransposon1060	unclassified	98.39	mh63
LTR_retrotransposon1062	unclassified	94.34	mh63
LTR_retrotransposon1066	unclassified	89.86	mh63
LTR_retrotransposon1070	unclassified	98.68	mh63
LTR_retrotransposon1071	gypsy	91.46	mh63
LTR_retrotransposon1072	unclassified	99.03	mh63
LTR_retrotransposon1075	gypsy	96.00	mh63
LTR_retrotransposon1076	copia	95.17	mh63
LTR_retrotransposon1078	gypsy	98.34	mh63
LTR_retrotransposon1079	unclassified	96.00	mh63
LTR_retrotransposon1080	unclassified	98.86	mh63
LTR_retrotransposon1083	copia	87.73	mh63
LTR_retrotransposon1084	not_working	87.50	mh63
