LTR_retrotransposon106	MOV_GAGCOAT_GAG_AP	-	unclassified
LTR_retrotransposon107	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon114	GAG_GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon115	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon116		confused	not_working
LTR_retrotransposon117	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon118	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon123	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon125	GAG	-	unclassified
LTR_retrotransposon128		confused	not_working
LTR_retrotransposon129	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon132	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon133	MOV_GAG_GAGCOAT	+	unclassified
LTR_retrotransposon134	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon135	GAG	-	unclassified
LTR_retrotransposon138	GAG_AP_INT_RT_RNaseH_ENV	-	copia
LTR_retrotransposon139	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon141	GAG_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon143	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon146	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon147	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon149	GAG	-	unclassified
LTR_retrotransposon151	RT_RNaseH	+	unclassified
LTR_retrotransposon152	GAG_AP_RT_RNaseH_INT	confused	unclassified
LTR_retrotransposon155	GAG_GAGCOAT	-	unclassified
LTR_retrotransposon158	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon161	GAG_AP_RT_RNaseH_galadriel_INT	-	gypsy
LTR_retrotransposon163	RNaseH	+	unclassified
LTR_retrotransposon167	GAG_AP_INT_RNaseH	-	unclassified
LTR_retrotransposon168		confused	not_working
LTR_retrotransposon169	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon170	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon174	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon176	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon177	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon178	GAG_AP_RT_RNaseH	-	unclassified
LTR_retrotransposon179	GAG	+	unclassified
LTR_retrotransposon182	GAG_AP_RT_RNaseH_INT	+	gypsy
LTR_retrotransposon183	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon184	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon185	GAG	-	unclassified
LTR_retrotransposon186	GAG_INT_RT_RNaseH_ENV	-	copia
LTR_retrotransposon187	GAG_GAGCOAT_AP	-	unclassified
LTR_retrotransposon188	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon190	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon192	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon193	GAG_GAGCOAT	-	unclassified
LTR_retrotransposon194	GAG_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon199	GAG_AP_INT_RT_RNaseH_ENV	-	copia
LTR_retrotransposon200	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon202	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon207	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon208	GAG_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon211	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon212	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon213		confused	not_working
LTR_retrotransposon214	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon215	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon217	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon218	GAG	+	unclassified
LTR_retrotransposon220	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon221	GAG_GAGCOAT	-	unclassified
LTR_retrotransposon224	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon226	GAG_AP_INT_RT_RNaseH	confused	unclassified
LTR_retrotransposon230	GAG_INT	+	unclassified
LTR_retrotransposon231	GAGCOAT_GAGCOAT	+	unclassified
LTR_retrotransposon233	INT_RT_RNaseH	+	copia
LTR_retrotransposon234	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon236	INT_galadriel_CHR	+	unclassified
LTR_retrotransposon237	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon239	AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon241	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon242	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon243	AP_INT_RT_RNaseH_ENV	+	copia
LTR_retrotransposon247	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon250	GAG_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon252		confused	not_working
LTR_retrotransposon253	GAG	-	unclassified
LTR_retrotransposon255	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon257	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon259	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon260	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon261	GAG_GAGCOAT_AP_RT_RNaseH	-	unclassified
LTR_retrotransposon262	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon267	INT	-	unclassified
LTR_retrotransposon268	GAG_AP_RT	-	unclassified
LTR_retrotransposon269	GAG	-	unclassified
LTR_retrotransposon270	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon271	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon272	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon274	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon275	GAG_GAGCOAT_AP_RT_RNaseH	-	unclassified
LTR_retrotransposon276	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon277	GAG_INT	+	unclassified
LTR_retrotransposon278	GAG_RT_RNaseH_galadriel_galadriel	-	unclassified
LTR_retrotransposon281	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon283	GAG	-	unclassified
LTR_retrotransposon284	GAG	+	unclassified
LTR_retrotransposon285	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon286	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon288	GAG_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon289	GAG_AP	-	unclassified
LTR_retrotransposon292	RT_RNaseH	+	unclassified
LTR_retrotransposon293	GAG_AP_RT_RNaseH	-	unclassified
LTR_retrotransposon294	GAG_GAGCOAT_AP_INT_galadriel_CHR	+	unclassified
LTR_retrotransposon296	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon297	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon299	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon300	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon303	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon304	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon305	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon306	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon307	AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon309	GAG	-	unclassified
LTR_retrotransposon311	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon312	GAG	confused	unclassified
LTR_retrotransposon313	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon314	GAG	-	unclassified
LTR_retrotransposon316	RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon317	GAG	+	unclassified
LTR_retrotransposon319	INT_galadriel_CHR_GAG	confused	unclassified
LTR_retrotransposon320	INT_galadriel_CHR	-	unclassified
LTR_retrotransposon321	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon322	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon323	GAG	+	unclassified
LTR_retrotransposon325	GAG_AP_RT_RNaseH_galadriel_INT	-	gypsy
LTR_retrotransposon326	GAG_AP_RT_RNaseH	-	unclassified
LTR_retrotransposon327	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon329	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon330	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon331	GAG_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon333	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon334	GAG_GAGCOAT_AP_RT	confused	unclassified
LTR_retrotransposon335	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon336	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon337	GAG_GAGCOAT_AP	-	unclassified
LTR_retrotransposon338	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon339	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon340	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon342	GAGCOAT_AP_INT_RT_RNaseH_GAG	confused	unclassified
LTR_retrotransposon345	RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon346	RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon348	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon351	GAG_AP_INT_RT_RNaseH_ENV	+	copia
LTR_retrotransposon352	GAG	-	unclassified
LTR_retrotransposon357	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon359	GAG	-	unclassified
LTR_retrotransposon361	GAG_AP_INT_galadriel	-	unclassified
LTR_retrotransposon362	INT_RT_RNaseH	-	copia
LTR_retrotransposon363	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon365	GAG_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon366	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon368	GAG_AP_RT_RNaseH_galadriel_INT	+	gypsy
LTR_retrotransposon369	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon371	RNaseH	-	unclassified
LTR_retrotransposon372	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon374	GAG_AP	+	unclassified
LTR_retrotransposon377	CHR_GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel	-	unclassified
LTR_retrotransposon379	GAG_INT_galadriel	-	unclassified
LTR_retrotransposon382	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon383	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon384	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon385	GAG_AP_RT_RNaseH	+	unclassified
LTR_retrotransposon386	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon389	GAG_AP_RT_RNaseH_INT	-	gypsy
LTR_retrotransposon393	GAG_AP	-	unclassified
LTR_retrotransposon395	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon397	INT	+	unclassified
LTR_retrotransposon399	GAG	+	unclassified
LTR_retrotransposon402	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon403	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon407	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon408	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon409	GAG_AP	+	unclassified
LTR_retrotransposon411	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon415	GAG_AP_INT_RT_RNaseH	confused	unclassified
LTR_retrotransposon419	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon420	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon421	GAG_RNaseH	+	unclassified
LTR_retrotransposon422	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon424	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon426	GAG_AP_RT	+	unclassified
LTR_retrotransposon427		confused	not_working
LTR_retrotransposon430	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon431	RNaseH	-	unclassified
LTR_retrotransposon433	GAG_RT_RNaseH_INT	+	gypsy
LTR_retrotransposon435	GAG_AP_RT_RNaseH	-	unclassified
LTR_retrotransposon436	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon437	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon438	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon439	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon440	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon444	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon446	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon447	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon453	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon459	GAG_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon466	GAG_REV_AP_RT_RNaseH_INT_galadriel	confused	unclassified
LTR_retrotransposon468	RNaseH_ENV_RT	-	unclassified
LTR_retrotransposon469	INT_galadriel_CHR	+	unclassified
LTR_retrotransposon471	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon472	INT_RT_RNaseH	-	copia
LTR_retrotransposon474	AP	-	unclassified
LTR_retrotransposon476	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon478	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon482	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon485	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon486	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon487	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon489	GAG_AP_RT_RNaseH_INT	+	gypsy
LTR_retrotransposon493		confused	not_working
LTR_retrotransposon495	AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon496		confused	not_working
LTR_retrotransposon497	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon498	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon499	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon500	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon512	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon514	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon515	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon516	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon517	GAG	+	unclassified
LTR_retrotransposon519	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon522	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon530	GAG	-	unclassified
LTR_retrotransposon531	RT	-	unclassified
LTR_retrotransposon532	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon533	GAG	+	unclassified
LTR_retrotransposon538	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon539	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon540	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon541	RNaseH	+	unclassified
LTR_retrotransposon544	RT	-	unclassified
LTR_retrotransposon549	AP	+	unclassified
LTR_retrotransposon552	RT_GAG_GAGCOAT_AP_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon554	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon556	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon557	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon558	GAG	-	unclassified
LTR_retrotransposon559	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon561	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon568	INT_galadriel	-	unclassified
LTR_retrotransposon570	GAG_AP_RT	+	unclassified
LTR_retrotransposon572	GAG_AP_RT_RNaseH_INT	+	gypsy
LTR_retrotransposon578		confused	not_working
LTR_retrotransposon580	MOV	+	unclassified
LTR_retrotransposon582	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon584	GAG	+	unclassified
LTR_retrotransposon586		confused	not_working
LTR_retrotransposon593	RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon595	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon597	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon598	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon601	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon602	GAG_GAGCOAT_AP_INT_RT_RNaseH_ENV	+	copia
LTR_retrotransposon605	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon609	GAG	+	unclassified
LTR_retrotransposon614	RT	+	unclassified
LTR_retrotransposon615	GAG_AP_RT_RNaseH_INT	-	gypsy
LTR_retrotransposon617	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon618	GAG_AP_RT_RNaseH_INT	-	gypsy
LTR_retrotransposon619	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon620	AP	+	unclassified
LTR_retrotransposon624	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon625	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon627	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon629	GAG	+	unclassified
LTR_retrotransposon631	ORFX_AP_TOF	-	unclassified
LTR_retrotransposon638	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon641	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon643	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon644	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon651	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon657	GAG_AP_RT_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon662	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon663	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon666	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon668	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon673	RT	-	unclassified
LTR_retrotransposon676	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon679	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon680	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon681	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon683	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon684	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon689	GAG_GAGCOAT_AP_INT_RT_RNaseH_REV	confused	unclassified
LTR_retrotransposon691	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon695	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon697	GAG_AP_RT_RNaseH_galadriel_INT_CHR	-	gypsy
LTR_retrotransposon701	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon702	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon705		confused	not_working
LTR_retrotransposon709	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon710	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon714	AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon715	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon716	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon718	GAG	-	unclassified
LTR_retrotransposon720	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon721	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon722	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon725	GAG_GAGCOAT	-	unclassified
LTR_retrotransposon726	GAG_AP_RT_INT	+	gypsy
LTR_retrotransposon727	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon728	GAG_GAGCOAT_AP_RT	+	unclassified
LTR_retrotransposon729	GAG	-	unclassified
LTR_retrotransposon730	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon732	GAG_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon737	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon740	GAG	-	unclassified
LTR_retrotransposon743	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon745	GAG_AP_RT_RNaseH_galadriel_INT	-	gypsy
LTR_retrotransposon746	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon747	AP_INT_RT_RNaseH	confused	unclassified
LTR_retrotransposon750	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon751	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon752	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon753	RNaseH_GAG_GAGCOAT_RT	+	unclassified
LTR_retrotransposon754	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
