LTR_retrotransposon155	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon156	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon157	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon160	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon162	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon163	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon164	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon165	GAG	-	unclassified
LTR_retrotransposon166	GAG_INT_RT_RNaseH_ENV	-	copia
LTR_retrotransposon167	GAG_GAGCOAT_AP	-	unclassified
LTR_retrotransposon168	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon170	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon172	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon173	GAG_GAGCOAT	-	unclassified
LTR_retrotransposon174	GAG_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon179	GAG_AP_INT_RT_RNaseH_ENV	-	copia
LTR_retrotransposon180	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon181	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon184	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon185	GAG_AP	+	unclassified
LTR_retrotransposon187	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon189	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon190	GAG_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon193	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon194	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon196	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon197	INT	+	unclassified
LTR_retrotransposon198	GAG_INT_RT_RNaseH	+	copia
LTR_retrotransposon199	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon202	INT_RT_RNaseH	+	copia
LTR_retrotransposon203	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon206	GAG	-	unclassified
LTR_retrotransposon207	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon209	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon210	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon213	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon214	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon215	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon216	AP_INT_RT_RNaseH_ENV	+	copia
LTR_retrotransposon223		confused	not_working
LTR_retrotransposon226	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon227	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon229	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon230	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon231	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon232	GAG	-	unclassified
LTR_retrotransposon233	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon234	GAG_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon235	GAG	+	unclassified
LTR_retrotransposon238	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon240	GAG_GAGCOAT	-	unclassified
LTR_retrotransposon241	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel	+	unclassified
LTR_retrotransposon242	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon245	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon246	INT	-	unclassified
LTR_retrotransposon247	GAG_AP_RT	-	unclassified
LTR_retrotransposon248	GAG	-	unclassified
LTR_retrotransposon249	GAG_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon250	GAG_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon251	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon252	GAG_AP_RT_RNaseH_galadriel_INT	+	gypsy
LTR_retrotransposon254	GAG_GAGCOAT_AP_RT_RNaseH	-	unclassified
LTR_retrotransposon255	GAG_INT	+	unclassified
LTR_retrotransposon256	GAG_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon259	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon261	GAG	-	unclassified
LTR_retrotransposon262	GAG	+	unclassified
LTR_retrotransposon263	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon264	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon266	GAG_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon267	GAG_AP	-	unclassified
LTR_retrotransposon268	GAG_AP_RT_RNaseH_galadriel_INT	-	gypsy
LTR_retrotransposon271	RT_RNaseH	+	unclassified
LTR_retrotransposon272	GAG_AP_RT_RNaseH	-	unclassified
LTR_retrotransposon273	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon274	GAG_GAGCOAT_AP_galadriel_INT_CHR	+	unclassified
LTR_retrotransposon276	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon277	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon279	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon280	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon282	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon284	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon285	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon286	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon287	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon288	GAG	+	unclassified
LTR_retrotransposon290	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon291	GAG	-	unclassified
LTR_retrotransposon292	RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon293	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon295	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon297	RNaseH_INT_galadriel_CHR	+	unclassified
LTR_retrotransposon298	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon299	INT_galadriel_CHR	-	unclassified
LTR_retrotransposon300	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon301	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon302	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon303	GAG	-	unclassified
LTR_retrotransposon305	GAG_INT_RT_RNaseH	-	copia
LTR_retrotransposon306	GAG	+	unclassified
LTR_retrotransposon307	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon308	GAG_AP_RT_RNaseH	-	unclassified
LTR_retrotransposon309	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon310	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon312	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon313	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon314	GAG_GAGCOAT_AP_RT	confused	unclassified
LTR_retrotransposon315	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon316	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon317	GAG_GAGCOAT_AP	-	unclassified
LTR_retrotransposon318	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon319	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon320	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon322	GAGCOAT_AP_INT_RT_RNaseH_GAG	confused	unclassified
LTR_retrotransposon325	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon326	GAG	-	unclassified
LTR_retrotransposon327	GAG_TAT_GAGCOAT	confused	unclassified
LTR_retrotransposon330	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon333	GAG	+	unclassified
LTR_retrotransposon337	GAG	-	unclassified
LTR_retrotransposon339	GAG_AP_INT_galadriel	-	unclassified
LTR_retrotransposon340	GAG_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon343	GAG_AP_RT_RNaseH_galadriel_INT	+	gypsy
LTR_retrotransposon344	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon346	GAG_AP_RT_RNaseH_galadriel_INT	+	gypsy
LTR_retrotransposon348	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon349	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon350	RNaseH	-	unclassified
LTR_retrotransposon351	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon352	AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon354	GAG_AP	+	unclassified
LTR_retrotransposon357	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon358	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon359	RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon360	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon362	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon363	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon364	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon365	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon366	GAG	+	unclassified
LTR_retrotransposon367	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon368	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon369	INT_GAG_GAGCOAT	+	unclassified
LTR_retrotransposon371	INT	+	unclassified
LTR_retrotransposon375	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon378	GAG_RT_RNaseH_INT	+	gypsy
LTR_retrotransposon380	GAG_AP_RT_RNaseH	-	unclassified
LTR_retrotransposon381	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon382	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon385	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon386	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon387	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon393	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon395	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon401	GAG	-	unclassified
LTR_retrotransposon402	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon403	GAG	+	unclassified
LTR_retrotransposon404	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon407	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon413	GAG_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon418	RNaseH_ENV_RT	-	unclassified
LTR_retrotransposon419	INT_galadriel_CHR	+	unclassified
LTR_retrotransposon421	INT_RT_RNaseH	-	copia
LTR_retrotransposon423	AP	-	unclassified
LTR_retrotransposon425	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon427	GAG_AP_RT_RNaseH_galadriel_INT	+	gypsy
LTR_retrotransposon430	RT	+	unclassified
LTR_retrotransposon431	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon434	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon435	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon436	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon438	GAG_AP_RT_RNaseH_INT	+	gypsy
LTR_retrotransposon441		confused	not_working
LTR_retrotransposon443	AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon444	TAT	+	unclassified
LTR_retrotransposon445	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon446	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon447	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon448	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon456	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon457	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon458	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon459	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon460	GAG	+	unclassified
LTR_retrotransposon462	INT	-	unclassified
LTR_retrotransposon467	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon470	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon471	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon472	AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon474	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon476	GAG	-	unclassified
LTR_retrotransposon477	RT	-	unclassified
LTR_retrotransposon478	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon479	GAG	+	unclassified
LTR_retrotransposon484	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon485	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon486	RNaseH	+	unclassified
LTR_retrotransposon490	RT	-	unclassified
LTR_retrotransposon495	REX	-	unclassified
LTR_retrotransposon496	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon498	AP	+	unclassified
LTR_retrotransposon499	AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon506	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon507	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon508	RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon509	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon510	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon514	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon515	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon516	GAG_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon520	GAG	+	unclassified
LTR_retrotransposon526	GAG_AP_RT	+	unclassified
LTR_retrotransposon527	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon532	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon533	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon536	GAG	+	unclassified
LTR_retrotransposon540	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon545	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon547	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon550	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon554	GAG	+	unclassified
LTR_retrotransposon556	RT_GAG_GAGCOAT_AP_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon558	GAG_AP	-	unclassified
LTR_retrotransposon560	RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon562	RT	+	unclassified
LTR_retrotransposon565	GAG_AP_RT_RNaseH_INT	-	gypsy
LTR_retrotransposon566	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon567	AP	+	unclassified
LTR_retrotransposon571	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon573	CHR	-	unclassified
LTR_retrotransposon574	GAG_AP_RT_RNaseH_galadriel_INT	-	gypsy
LTR_retrotransposon576	GAG	+	unclassified
LTR_retrotransposon578	GAG_AP_RT_RNaseH_INT_galadriel_CHR	confused	unclassified
LTR_retrotransposon583	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon586	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon588	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon589	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon594	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	+	unclassified
LTR_retrotransposon596	GAG_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon602	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon606	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon610	RT	-	unclassified
LTR_retrotransposon613	GAG_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon617	AP_RT_GAG_INT_RNaseH	confused	unclassified
LTR_retrotransposon620	GAG_INT_AP_RT_RNaseH	confused	unclassified
LTR_retrotransposon622	GAG_INT_RNaseH	+	unclassified
LTR_retrotransposon626	GAG_AP_RT_RNaseH_galadriel_INT_CHR	-	gypsy
LTR_retrotransposon630	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon631	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon635	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon637	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon641	AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon642	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon643	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon645	GAG	-	unclassified
LTR_retrotransposon647	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon648	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon649	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon652	GAG_GAGCOAT	-	unclassified
LTR_retrotransposon653	GAG_AP_RT_INT	+	gypsy
LTR_retrotransposon654	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon655	GAG_GAGCOAT_AP_RT	+	unclassified
LTR_retrotransposon656	GAG	-	unclassified
LTR_retrotransposon657	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon658	GAG_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon663	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon664	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon667	GAG	-	unclassified
LTR_retrotransposon670	GAG_GAGCOAT_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon672	GAG_AP_RT_RNaseH_galadriel_INT	-	gypsy
LTR_retrotransposon673	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon674	AP_INT_RT_RNaseH	confused	unclassified
LTR_retrotransposon676	GAG_AP_INT_RT_RNaseH	+	copia
LTR_retrotransposon677	GAG_GAGCOAT	+	unclassified
LTR_retrotransposon678	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon679	RNaseH_GAG_GAGCOAT_RT	+	unclassified
LTR_retrotransposon680	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon681	GAG_GAGCOAT_AP_RT_RNaseH_galadriel_galadriel_CHR	-	unclassified
LTR_retrotransposon682	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon687		confused	not_working
LTR_retrotransposon688	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon691	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon694	GAGCOAT_GAG_AP_INT_RT_RNaseH_ENV	+	copia
LTR_retrotransposon695	GAG_AP_RT_RNaseH_INT_galadriel_CHR	+	gypsy
LTR_retrotransposon697	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon699	INT	+	unclassified
LTR_retrotransposon703	INT_galadriel	-	unclassified
LTR_retrotransposon706	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon707	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon708	VPR_GAG	confused	unclassified
LTR_retrotransposon711	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon712	GAG_AP_RT_RNaseH_INT_galadriel	+	gypsy
LTR_retrotransposon716	INT	-	unclassified
LTR_retrotransposon717		confused	not_working
LTR_retrotransposon721	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon722	GAG_GAGCOAT_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon724	GAG_AP_RT_RNaseH_INT_galadriel	-	gypsy
LTR_retrotransposon725	GAG_AP_RT_RNaseH_INT_galadriel_CHR	-	gypsy
LTR_retrotransposon727	TOF	+	unclassified
LTR_retrotransposon728	GAG_AP_RNaseH	-	unclassified
LTR_retrotransposon729	GAG_GAGCOAT_AP_INT_RT_RNaseH_ENV	+	copia
LTR_retrotransposon730	GAG_GAGCOAT_AP_INT_RT_RNaseH	-	copia
LTR_retrotransposon733	GAG	+	unclassified
LTR_retrotransposon734	GAG_AP_RT_RNaseH_INT	+	gypsy
LTR_retrotransposon735	GAG	+	unclassified
LTR_retrotransposon736	GAG_AP_RT	+	unclassified
LTR_retrotransposon737	RT_RNaseH_INT_GAG_AP	+	gypsy
LTR_retrotransposon738	GAG_RT_RNaseH_INT_galadriel	+	gypsy
